行政區,路名,段號及其他註明,經度,緯度,導航頁面
中正區,羅斯福路,一段1-1號,121.517322,25.034313,"https://www.google.com.tw/maps/dir//25.034313,121.517322"
中正區,羅斯福路,二段200號(公車站),121.524291,25.024506,"https://www.google.com.tw/maps/dir//25.024506,121.524291"
中正區,羅斯福路,二段200號,121.524412,25.024346,"https://www.google.com.tw/maps/dir//25.024346,121.524412"
中正區,羅斯福路,三段46巷口,121.525523,25.022885,"https://www.google.com.tw/maps/dir//25.022885,121.525523"
中正區,羅斯福路,二段38號,121.521486,25.028165,"https://www.google.com.tw/maps/dir//25.028165,121.521486"
中正區,羅斯福路,三段62號(公車站),121.526054,25.022477,"https://www.google.com.tw/maps/dir//25.022477,121.526054"
中正區,和平西路,與福州街口,121.516382,25.027227,"https://www.google.com.tw/maps/dir//25.027227,121.516382"
中正區,福州街,28號,121.516867,25.027734,"https://www.google.com.tw/maps/dir//25.027734,121.516867"
中正區,福州街,22號,121.517382,25.028021,"https://www.google.com.tw/maps/dir//25.028021,121.517382"
中正區,重慶南路,二段23號,121.514231,25.032325,"https://www.google.com.tw/maps/dir//25.032325,121.514231"
中正區,羅斯福路,一段7號,121.517709,25.033762,"https://www.google.com.tw/maps/dir//25.033762,121.517709"
中正區,重慶南路,二段9號,121.513868,25.032988,"https://www.google.com.tw/maps/dir//25.032988,121.513868"
中正區,和平西路,一段5號,121.521783,25.027053,"https://www.google.com.tw/maps/dir//25.027053,121.521783"
中正區,南海路,35號,121.513642,25.031738,"https://www.google.com.tw/maps/dir//25.031738,121.513642"
中正區,愛國西路,42巷口右側(公車站牌),121.508393,25.0363735,"https://www.google.com.tw/maps/dir//25.0363735,121.508393"
中正區,南海路,南海路41號,121.512432,25.031509,"https://www.google.com.tw/maps/dir//25.031509,121.512432"
中正區,愛國西路,16號(公車站旁),121.511965,25.035124,"https://www.google.com.tw/maps/dir//25.035124,121.511965"
中正區,重慶南路,二段10號(公用電話旁),121.51315,25.033749,"https://www.google.com.tw/maps/dir//25.033749,121.51315"
中正區,重慶南路,二段(中正二分局前)-1,121.51402,25.03252,"https://www.google.com.tw/maps/dir//25.03252,121.51402"
中正區,南海路,與重慶南路口(天橋上),121.514444,25.0316667,"https://www.google.com.tw/maps/dir//25.0316667,121.514444"
中正區,南海路,39號(公車站旁),121.512824,25.031585,"https://www.google.com.tw/maps/dir//25.031585,121.512824"
中正區,和平西路,二段(植物園前),121.508572,25.030945,"https://www.google.com.tw/maps/dir//25.030945,121.508572"
中正區,和平西路,二段100號,121.50967,25.030225,"https://www.google.com.tw/maps/dir//25.030225,121.50967"
中正區,南海路,56號(公車站旁),121.512491,25.0314146,"https://www.google.com.tw/maps/dir//25.0314146,121.512491"
中正區,重慶南路二段,20巷口(農委會側門),121.51378,25.0327087,"https://www.google.com.tw/maps/dir//25.0327087,121.51378"
中正區,愛國西路,小南門4號出口,121.511541,25.03522,"https://www.google.com.tw/maps/dir//25.03522,121.511541"
中正區,三元街,67號,121.508501,25.0300967,"https://www.google.com.tw/maps/dir//25.0300967,121.508501"
中正區,三元街,52號,121.508925,25.029417,"https://www.google.com.tw/maps/dir//25.029417,121.508925"
中正區,重慶南路二段,16號,121.513442,25.033254,"https://www.google.com.tw/maps/dir//25.033254,121.513442"
中正區,南海路,58號,121.511778,25.0311899,"https://www.google.com.tw/maps/dir//25.0311899,121.511778"
中正區,南海路,110之1號(公車站旁),121.507889,25.027828,"https://www.google.com.tw/maps/dir//25.027828,121.507889"
中正區,和平西路,和平西路二段104巷口,121.508276,25.03095,"https://www.google.com.tw/maps/dir//25.03095,121.508276"
中正區,重慶南路,二段(中正二分局前)-2,121.514812,25.032118,"https://www.google.com.tw/maps/dir//25.032118,121.514812"
中正區,南海路,71巷口,121.508706,25.0293935,"https://www.google.com.tw/maps/dir//25.0293935,121.508706"
中正區,和平西路,二段102號,121.50889,25.030643,"https://www.google.com.tw/maps/dir//25.030643,121.50889"
中正區,汀州路,三段2號(客家文化中心),121.525979,25.019855,"https://www.google.com.tw/maps/dir//25.019855,121.525979"
中正區,汀州路,三段4號(螢橋國中),121.526527,25.019193,"https://www.google.com.tw/maps/dir//25.019193,121.526527"
中正區,思源街,1號(自來水博物館)戲水池前,121.530982,25.013998,"https://www.google.com.tw/maps/dir//25.013998,121.530982"
中正區,羅斯福路,三段242號(公車候車亭)-2,121.531405,25.017525,"https://www.google.com.tw/maps/dir//25.017525,121.531405"
中正區,羅斯福路,三段242號(公車候車亭)-3,121.531415,25.017505,"https://www.google.com.tw/maps/dir//25.017505,121.531415"
中正區,汀州路,三段8號(替代役中心),121.527095,25.018356,"https://www.google.com.tw/maps/dir//25.018356,121.527095"
中正區,羅斯福路,四段54號,121.533914,25.014972,"https://www.google.com.tw/maps/dir//25.014972,121.533914"
中正區,羅斯福路,三段210巷口,121.533458,25.015363,"https://www.google.com.tw/maps/dir//25.015363,121.533458"
中正區,思源街,1號(自來水博物館)售票口前,121.530165,25.013414,"https://www.google.com.tw/maps/dir//25.013414,121.530165"
中正區,羅斯福路,三段230號,121.533512,25.015302,"https://www.google.com.tw/maps/dir//25.015302,121.533512"
中正區,羅斯福路,四段68號,121.534322,25.014546,"https://www.google.com.tw/maps/dir//25.014546,121.534322"
中正區,羅斯福路,四段74號,121.534494,25.014418,"https://www.google.com.tw/maps/dir//25.014418,121.534494"
中正區,思源街,14號(7-11便利商店),121.531184,25.014237,"https://www.google.com.tw/maps/dir//25.014237,121.531184"
中正區,羅斯福路,四段74號(公車候車亭),121.534623,25.014354,"https://www.google.com.tw/maps/dir//25.014354,121.534623"
中正區,羅斯福路,四段76號(公車候車亭)-2,121.534707,25.014255,"https://www.google.com.tw/maps/dir//25.014255,121.534707"
中正區,羅斯福路,四段22號前,121.532686,25.015702,"https://www.google.com.tw/maps/dir//25.015702,121.532686"
中正區,思源街,16號(星巴克咖啡),121.530214,25.013552,"https://www.google.com.tw/maps/dir//25.013552,121.530214"
中正區,羅斯福路,四段92號(水源市場前),121.535149,25.01386,"https://www.google.com.tw/maps/dir//25.01386,121.535149"
中正區,羅斯福路,四段106號(水源市場前),121.535354,25.01355,"https://www.google.com.tw/maps/dir//25.01355,121.535354"
中正區,羅斯福路,四段112號,121.535474,25.013433,"https://www.google.com.tw/maps/dir//25.013433,121.535474"
中正區,辛亥路,一段12號,121.528388,25.018592,"https://www.google.com.tw/maps/dir//25.018592,121.528388"
中正區,思源街,22號,121.528524,25.012184,"https://www.google.com.tw/maps/dir//25.012184,121.528524"
中正區,羅斯福路,四段130號,121.535849,25.013029,"https://www.google.com.tw/maps/dir//25.013029,121.535849"
中正區,羅斯福路,四段142號,121.535972,25.012837,"https://www.google.com.tw/maps/dir//25.012837,121.535972"
中正區,思源街,1號(自來水博物館)自來水南區事業處,121.530512,25.013614,"https://www.google.com.tw/maps/dir//25.013614,121.530512"
中正區,羅斯福路,四段44號,121.533643,25.015241,"https://www.google.com.tw/maps/dir//25.015241,121.533643"
中正區,羅斯福路,三段258號旁綠化空地前,121.534099,25.014795,"https://www.google.com.tw/maps/dir//25.014795,121.534099"
文山區,羅斯福路,5段27號公車專用道,121.53033,25.009227,"https://www.google.com.tw/maps/dir//25.009227,121.53033"
文山區,羅斯福路,5段72號公車專用道,121.52982,25.010197,"https://www.google.com.tw/maps/dir//25.010197,121.52982"
文山區,羅斯福路,5段155號前,121.538781,25.003693,"https://www.google.com.tw/maps/dir//25.003693,121.538781"
文山區,羅斯福路,6段39巷口(萬隆公車站),121.540305,24.998933,"https://www.google.com.tw/maps/dir//24.998933,121.540305"
文山區,車前路,31號前,121.540244,24.991189,"https://www.google.com.tw/maps/dir//24.991189,121.540244"
文山區,羅斯福路,6段與景隆街交叉路口,121.540021,24.999631,"https://www.google.com.tw/maps/dir//24.999631,121.540021"
文山區,羅斯福路,6段142巷與汀洲路4段交叉路口,121.535554,24.999292,"https://www.google.com.tw/maps/dir//24.999292,121.535554"
文山區,興隆路,2段86號,121.548609,25.000287,"https://www.google.com.tw/maps/dir//25.000287,121.548609"
文山區,興隆路,2段88號,121.549143,25.000536,"https://www.google.com.tw/maps/dir//25.000536,121.549143"
文山區,萬美街,二段110號1,121.559678,25.005697,"https://www.google.com.tw/maps/dir//25.005697,121.559678"
文山區,辛亥路,4段85號對面,121.558562,25.007168,"https://www.google.com.tw/maps/dir//25.007168,121.558562"
文山區,興隆路,3段87號,121.556782,24.999859,"https://www.google.com.tw/maps/dir//24.999859,121.556782"
文山區,辛亥路,4段95號對面,121.558522,25.006791,"https://www.google.com.tw/maps/dir//25.006791,121.558522"
文山區,辛亥路,4段128號,121.557056,25.005052,"https://www.google.com.tw/maps/dir//25.005052,121.557056"
文山區,興隆路,2段293號,121.553022,25.001442,"https://www.google.com.tw/maps/dir//25.001442,121.553022"
文山區,萬美街,二段110號2,121.559678,25.005697,"https://www.google.com.tw/maps/dir//25.005697,121.559678"
文山區,忠順街,2段22號全聯超市右側,121.563151,24.984813,"https://www.google.com.tw/maps/dir//24.984813,121.563151"
文山區,秀明路,1段31號旁公車站,121.564575,24.989678,"https://www.google.com.tw/maps/dir//24.989678,121.564575"
文山區,木柵路,2段88號,121.559966,24.988797,"https://www.google.com.tw/maps/dir//24.988797,121.559966"
文山區,辛亥路,7段64號對面公車站,121.554274,24.983929,"https://www.google.com.tw/maps/dir//24.983929,121.554274"
文山區,忠順街,2段22號全聯超市左側,121.563108,24.984886,"https://www.google.com.tw/maps/dir//24.984886,121.563108"
文山區,辛亥路,7段22號對面公車站,121.553226,24.986305,"https://www.google.com.tw/maps/dir//24.986305,121.553226"
文山區,指南路,3段38巷14號旁(田寮橋)-1,121.587228,24.970184,"https://www.google.com.tw/maps/dir//24.970184,121.587228"
文山區,指南路,3段38巷14號旁(田寮橋)-2,121.586901,24.9703,"https://www.google.com.tw/maps/dir//24.9703,121.586901"
文山區,指南路,3段38巷14號旁(田寮橋)-3,121.587059,24.970234,"https://www.google.com.tw/maps/dir//24.970234,121.587059"
文山區,指南路,3段38巷14號旁(田寮橋)-4,121.587032,24.970253,"https://www.google.com.tw/maps/dir//24.970253,121.587032"
文山區,指南路,3段38巷17號前30公尺轉彎處(田寮橋)1,121.586898,24.970353,"https://www.google.com.tw/maps/dir//24.970353,121.586898"
文山區,指南路,3段38巷17號前30公尺轉彎處(田寮橋)2,121.578648,24.97277,"https://www.google.com.tw/maps/dir//24.97277,121.578648"
文山區,指南路,3段38巷17號前30公尺轉彎處(田寮橋)3,121.578943,24.972704,"https://www.google.com.tw/maps/dir//24.972704,121.578943"
文山區,指南路,3段38巷16-1號(樟湖橋),121.587178,24.970748,"https://www.google.com.tw/maps/dir//24.970748,121.587178"
文山區,指南路,3段38巷16-1號(樟湖橋)-1,121.587286,24.970065,"https://www.google.com.tw/maps/dir//24.970065,121.587286"
文山區,指南路,3段38巷16-2號(緣續緣茶莊斜對面)1,121.587764,24.968699,"https://www.google.com.tw/maps/dir//24.968699,121.587764"
文山區,指南路,3段38巷16-2號(緣續緣茶莊斜對面)2,121.587445,24.969188,"https://www.google.com.tw/maps/dir//24.969188,121.587445"
文山區,指南路,3段38巷18-2號旁(貓空纜車站公車站牌對面),121.587896,24.968292,"https://www.google.com.tw/maps/dir//24.968292,121.587896"
文山區,指南路,3段38巷16-5號對面(貓空纜車站34、38巷交叉口)1,121.587899,24.968298,"https://www.google.com.tw/maps/dir//24.968298,121.587899"
文山區,指南路,3段38巷16-5號對面(貓空纜車站34、38巷交叉口)2,121.587976,24.968383,"https://www.google.com.tw/maps/dir//24.968383,121.587976"
文山區,指南路,3段38巷35號對面(貓空纜車站出口對面),121.587944,24.96848,"https://www.google.com.tw/maps/dir//24.96848,121.587944"
文山區,指南路,3段38巷33號紅木屋前120公尺處(樟湖幹147A對面)1,121.589731,24.966635,"https://www.google.com.tw/maps/dir//24.966635,121.589731"
文山區,指南路,3段38巷33號紅木屋前120公尺處(樟湖幹147A對面)2,121.589696,24.966631,"https://www.google.com.tw/maps/dir//24.966631,121.589696"
文山區,指南路,3段38巷37-2號(天恩宮轉角),121.592337,24.970737,"https://www.google.com.tw/maps/dir//24.970737,121.592337"
文山區,指南路,3段38巷37-2號(天恩宮轉角)-1,121.592422,24.970725,"https://www.google.com.tw/maps/dir//24.970725,121.592422"
文山區,指南路,3段40巷草湳橋,121.605511,24.970102,"https://www.google.com.tw/maps/dir//24.970102,121.605511"
文山區,指南路,3段40巷8-4號對面停車場 (貓空公車壺穴站),121.595573,24.96889,"https://www.google.com.tw/maps/dir//24.96889,121.595573"
文山區,指南路,3段40巷8-4號對面停車場 (貓空公車壺穴站)-1,121.595369,24.968972,"https://www.google.com.tw/maps/dir//24.968972,121.595369"
文山區,指南路,3段40巷8號喜相逢對面天空小步道(貓空公車站),121.595464,24.967923,"https://www.google.com.tw/maps/dir//24.967923,121.595464"
文山區,指南路,3段40巷8號喜相逢對面天空小步道(貓空公車站)-1,121.595343,24.967979,"https://www.google.com.tw/maps/dir//24.967979,121.595343"
文山區,指南路,3段40巷12-2號金盆茗茶對面天空小步道(公車貓空站),121.595465,24.967923,"https://www.google.com.tw/maps/dir//24.967923,121.595465"
文山區,指南路,3段40巷12-2號金盆茗茶對面天空小步道(公車貓空站)-1,121.595448,24.967899,"https://www.google.com.tw/maps/dir//24.967899,121.595448"
文山區,指南路,3段40巷20-3號旁(公車涼亭站),121.59733,24.965694,"https://www.google.com.tw/maps/dir//24.965694,121.59733"
文山區,指南路,3段40巷20-3號旁(公車涼亭站)-1,121.597392,24.965761,"https://www.google.com.tw/maps/dir//24.965761,121.597392"
文山區,指南路,3段40巷草湳橋-1,121.605469,24.970077,"https://www.google.com.tw/maps/dir//24.970077,121.605469"
文山區,指南路,3段40巷草湳橋-2,121.605584,24.970096,"https://www.google.com.tw/maps/dir//24.970096,121.605584"
文山區,指南路,3段40巷草湳橋-3,121.605453,24.970108,"https://www.google.com.tw/maps/dir//24.970108,121.605453"
文山區,指南路,3段40巷草湳橋-4,121.605389,24.970465,"https://www.google.com.tw/maps/dir//24.970465,121.605389"
文山區,指南路,3段197號斜對面1,121.608427,24.970035,"https://www.google.com.tw/maps/dir//24.970035,121.608427"
文山區,指南路,3段197號斜對面2,121.608505,24.969915,"https://www.google.com.tw/maps/dir//24.969915,121.608505"
文山區,指南路,3段3段157巷200號(纜車指南宮站),121.589617,24.978638,"https://www.google.com.tw/maps/dir//24.978638,121.589617"
